id,cluster,texto
1310964,7,"The ability to vary the proton energy (depth of beam penetration) and modulate 
the dose distribution at the end of range permits delivery of an increased dose 
to the designated cancer-containing volume with a reduced dose to overlying 
normal brain tissue. The evolution of childhood CNS malignancy"
1311751,3,"The neurotoxins produced by Clostridium botulinum are the most potent acute 
toxins known and are the causative agents of the neuroparalytic disease 
botulism. The toxins act primarily at peripheral cholinergic synapses by 
blocking the evoked release of the neurotransmitter acetylcholine. There are"
1316274,8,"The decatenation activity of DNA topoisomerase II is essential for viability as 
eukaryotic cells traverse mitosis. Phosphorylation has been shown to stimulate 
topoisomerase II activity in vitro. Here we show that topoisomerase II is a 
phosphoprotein in yeast and that the level of incorporated pho"
1317658,6,"Hypothalamic hormones as well as anterior pituitary hormones were detected in 
the peripheral plasma after the diagnosis of brain death. It is possible that 
residual hypothalamic tissue was functioning after satisfying the usual criteria 
of total brain death. To examine this possibility, endocrino"
1318542,4,"The short-term hemodynamic effects of intravenous enalaprilat were assessed in 
26 infants and children, aged 6 months to 15 years, with intracardiac shunts 
undergoing cardiac catheterization. Pulmonary and systemic pressure, flow, and 
resistance indices were measured by the direct Fick method bef"
1318636,2,"Utilizing the whole-cell patch-clamp method we assessed the Ca2+ current (ICa) 
in well-established cell lines from human small-cell carcinoma (SCC) of the 
lung, NCI-H209 and NCI-H187. The Ca2+ current was readily observed in H209 
tumour cells (90% of the cells tested), whereas H187 tumour cells o"
1320716,4,"Atrial natriuretic peptide (ANP) is a cardiac hormone with natriuretic and 
diuretic effects. To better define the ANP hormonal system in the nephrotic 
syndrome, a condition associated with renal sodium retention, we undertook a 
study of glomerular ANP receptors in rats with puromycin aminonucleos"
1321044,3,"Thyroid hormone is one of the few known physiological regulators of mammalian 
mitochondrial biogenesis. Although it exerts a global effect on biogenesis, it 
does so by regulating the expression of a limited number of unidentified 
mitochondrial proteins. We have investigated these hormone-regulate"
1324836,3,"Diphenylene iodonium (Ph2I), a lipophilic reagent, is an efficient inhibitor of 
the production of O2- by the activated NADPH oxidase of bovine neutrophils. In a 
cell-free system of NADPH oxidase activation consisting of neutrophil membranes 
and cytosol from resting cells, supplemented with guanos"
1327232,5,"The problem of the drug induced pulmonary toxicity (cytotoxic and non-cytotoxic 
drugs) is discussed. This domain of modern pathology is in continuous 
development, although yet insufficiently delineated. The essential pathogenic 
mechanisms are presented as well as the main histopathological lesion"
1328854,3,"In order to analyze the transcriptional regulation of the muscle-specific 
subunit of the human phosphoglycerate mutase (PGAM-M) gene, chimeric genes 
composed of the upstream region of the PGAM-M gene and the bacterial 
chloramphenicol acetyltransferase (CAT) gene were constructed and transfected 
"
1328936,4,"Five patients with pseudo-Bartter's syndrome from surreptitious diuretic abuse 
were compared with six patients with true Bartter's syndrome, diagnosed as a 
normotensive, hyperreninaemic, hypokalaemic metabolic alkalosis with normal 
urine chloride excretion, low CH2O/(CH2O+CCl) ratio during maxima"
1330823,8,"The SPT4, SPT5 and SPT6 genes of Saccharomyces cerevisiae were identified 
originally by mutations that suppress delta insertion mutations at HIS4 and 
LYS2. Subsequent analysis has demonstrated that spt4, spt5 and spt6 mutations 
confer similar pleiotropic phenotypes. They suppress delta insertion "
1331501,2,"Studies of adenovirus E1A oncoprotein mutants suggest that the association of 
E1A with the retinoblastoma protein (pRB) is necessary for E1A-mediated 
transformation. Mutational analysis of E1A indicates that two regions of pRB are 
required for E1A to form stable complexes with the retinoblastoma "
1331777,3,"Biogenesis of mitochondria involves the expression of genes located on nuclear 
chromosomes as well as on mitochondrial DNA. We studied the coordination of the 
two genomes by measuring transcript levels for nuclear (IV, Va, and VIc) and 
mitochondrial (II and III) subunits of cytochrome-c oxidase a"
1332607,8,"The gene encoding topoisomerase II in yeast is unique and essential, required 
for both mitotic and meiotic proliferation. The use of temperature-sensitive 
mutants in topoisomerase II have demonstrated roles in the relaxation of 
tortional stress, reduction of recombination rates, and in the separa"
1333560,3,"The effect of triiodothyronine (T3) on Na+,K(+)-ATPase activity of K562 human 
erythroleukemic cell was studied to understand why the erythrocyte sodium pump 
activity is decreased in hyperthyroidism. Na+,K(+)-ATPase activity of K562 cell 
lysates was assayed by measuring the release of inorganic ph"
1333942,7,"The Askin tumor, a primitive malignant small-cell tumor of the chest wall, is 
mostly seen among children and adolescents. It is closely related to Ewing's 
sarcoma of the same location, both tumors showing a chromosomal translocation 
t(11;22). Its origin from neuroectodermal cells is deducted from"
1334264,3,"In eukaryotic cells, protein secretion provides a complex organizational 
problem. Secretory proteins are first transported, in an unfolded state, across 
the membrane of the endoplasmic reticulum (ER), and are then carried in small 
vesicles to the Golgi apparatus and finally to the cell membrane. "
1337231,9,"We have constructed recombinant baculoviruses and vaccinia viruses containing 
cloned DNA, encoding either the envelope protein alone or all of the structural 
proteins (core, membrane and envelope) of louping ill virus. Glycosylated viral 
envelope protein, presented both inside and on the surface "
1337883,8,"We operationally define two forms of SV40 minichromosomes, a 75S-form, prepared 
at low salt concentration, referred to as native minichromosomes, and a 
50S-form, obtained after treatment with 0.5 M potassium acetate, the 
salt-treated minichromosomes. Both preparations of minichromosomes serve wel"
1339000,7,"Lambert-Eaton syndrome is a myasthenia-like syndrome of paraneoplastic origin 
which is often associated with anaplastic small-cell lung cancer. It seems to be 
an autoimmune disease responsible for a deficit of acetylcholine ejection in the 
motor end plate. On the occasion of two recent cases, we "
1341423,7,"Despite the common practice of upper gastrointestinal endoscopy, the unique 
phenomenon of punctate black pigmentation of the duodenal mucosa, now known as 
pseudomelanosis duodeni, still remains a rare entity. Four patients with normal 
renal function at presentation were found to have this pigment"
1345168,8,"Mammalian X-chromosome inactivation is thought to be controlled by the X 
inactivation centre (XIC, X-controlling element -Xce-in mice). A human gene, 
XIST and its mouse counterpart, Xist, which map to the XIC/Xce, are expressed 
exclusively from inactive X chromosomes, suggesting their involvement"
1345899,0,"The etiology of idiopathic scoliosis remains unknown. The condition results in a 
characteristic deformity of the spine and surrounding tissues. Both Types I and 
II collagen are important constituents of the affected tissues, and thus 
defective collagens are reasonable candidates for the primary a"
1346886,4,"Lithium carbonate is an effective drug for prophylaxis and treatment of major 
affective disorders. In-utero exposure to lithium during the first trimester of 
pregnancy might be associated with an increased risk of cardiac malformations, 
especially the rare Ebstein's anomaly. We prospectively recr"
1347910,0,"Fatal familial insomnia (FFI), a condition characterized by inability to sleep, 
dysautonomia, motor disturbances, and selective thalamic atrophy is a prion 
disease linked to a GAC----AAC mutation at codon 178 of the prion gene. These 
data were obtained from one kindred. We now report a second kin"
1348618,9,"Dihydroorotase and dihydroorotate dehydrogenase, two enzymes of the pyrimidine 
biosynthetic pathway, were purified from Plasmodium berghei to apparent 
homogeneity. Orotate and a series of 5-substituted derivatives were found to 
inhibit competitively the purified enzymes from the malaria parasite."
